LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,j,dag,nshd_c,tpr_c,size
10.0,0.1,0.01,0.0001,189,12,7.4667,0.1547,265
10.0,0.1,0.01,0.0001,189,13,8.0,0.1345,275
10.0,0.1,0.01,0.0001,189,14,8.4,0.1486,296
10.0,0.1,0.01,0.0001,189,15,6.0,0.1589,214
10.0,0.1,0.01,0.0001,189,16,6.8333,0.1667,246
10.0,0.1,0.01,0.0001,189,17,7.0333,0.1457,247
10.0,0.1,0.01,0.0001,189,18,7.3,0.1609,261
10.0,0.1,0.01,0.0001,189,19,8.2,0.1517,290
10.0,0.1,0.01,0.0001,189,20,8.9667,0.1447,311
10.0,0.1,0.01,0.0001,189,21,8.0333,0.1753,291
10.0,0.1,0.01,0.0001,189,22,8.5333,0.1505,299
10.0,0.1,0.01,0.0001,189,23,7.2333,0.1595,257
10.0,10.0,1.0,0.1,240,0,6.1,0.2222,234
10.0,10.0,1.0,0.1,240,1,6.1,0.2255,235
10.0,10.0,1.0,0.1,240,2,4.7333,0.2593,189
10.0,10.0,1.0,0.1,240,3,7.9,0.1613,279
10.0,10.0,1.0,0.1,240,4,5.1333,0.1784,185
10.0,10.0,1.0,0.1,240,5,6.4,0.1795,234
10.0,10.0,1.0,0.1,240,6,5.8667,0.1691,207
10.0,10.0,1.0,0.1,240,7,5.8333,0.2188,224
10.0,10.0,1.0,0.1,240,8,6.1667,0.2,230
10.0,10.0,1.0,0.1,240,9,7.0667,0.166,253
10.0,10.0,1.0,0.1,240,10,5.7333,0.1558,199
10.0,10.0,1.0,0.1,240,11,7.2667,0.1956,271
10.0,10.0,1.0,0.1,240,12,5.9667,0.1713,216
10.0,10.0,1.0,0.1,240,13,6.7,0.1502,233
10.0,10.0,1.0,0.1,240,14,6.1,0.1839,223
10.0,10.0,1.0,0.1,240,15,5.1,0.1547,181
10.0,10.0,1.0,0.1,240,16,4.9333,0.1957,184
10.0,10.0,1.0,0.1,240,17,5.3667,0.1667,192
10.0,10.0,1.0,0.1,240,18,4.8667,0.2022,183
10.0,10.0,1.0,0.1,240,19,5.5333,0.19,200
10.0,10.0,1.0,0.1,240,20,6.1333,0.1947,226
10.0,10.0,1.0,0.1,240,21,5.5667,0.2115,208
10.0,10.0,1.0,0.1,240,22,6.2333,0.2026,232
10.0,10.0,1.0,0.1,240,23,4.8,0.2067,179
0.1,0.1,0.0,0.0001,21,0,7.8333,0.1773,282
0.1,0.1,0.0,0.0001,21,1,7.5,0.2,275
0.1,0.1,0.0,0.0001,21,2,6.8667,0.2032,251
0.1,0.1,0.0,0.0001,21,3,8.8667,0.1475,305
0.1,0.1,0.0,0.0001,21,4,6.6333,0.1166,223
0.1,0.1,0.0,0.0001,21,5,6.3,0.1806,227
0.1,0.1,0.0,0.0001,21,6,7.7333,0.1915,282
0.1,0.1,0.0,0.0001,21,7,7.2667,0.2037,270
0.1,0.1,0.0,0.0001,21,8,7.6,0.1728,272
0.1,0.1,0.0,0.0001,21,9,7.9667,0.1566,281
0.1,0.1,0.0,0.0001,21,10,6.4,0.1525,223
0.1,0.1,0.0,0.0001,21,11,7.3,0.1846,260
0.1,0.1,0.0,0.0001,21,12,5.6333,0.1902,205
0.1,0.1,0.0,0.0001,21,13,6.6667,0.1588,233
0.1,0.1,0.0,0.0001,21,14,6.8667,0.1762,244
0.1,0.1,0.0,0.0001,21,15,4.6333,0.1953,169
0.1,0.1,0.0,0.0001,21,16,6.5333,0.1504,226
0.1,0.1,0.0,0.0001,21,17,6.7667,0.1519,237
0.1,0.1,0.0,0.0001,21,18,6.7333,0.1667,240
0.1,0.1,0.0,0.0001,21,19,8.2667,0.1439,285
0.1,0.1,0.0,0.0001,21,20,8.6333,0.1424,295
0.1,0.1,0.0,0.0001,21,21,6.5667,0.1795,234
0.1,0.1,0.0,0.0001,21,22,7.4,0.1774,265
0.1,0.1,0.0,0.0001,21,23,4.8,0.2228,184
100.0,10.0,0.01,0.001,310,0,9.6333,0.1373,335
100.0,10.0,0.01,0.001,310,1,9.6667,0.1525,341
100.0,10.0,0.01,0.001,310,2,8.6333,0.1778,315
100.0,10.0,0.01,0.001,310,3,10.1,0.1221,344
100.0,10.0,0.01,0.001,310,4,7.2333,0.1215,247
100.0,10.0,0.01,0.001,310,5,8.4333,0.1453,296
100.0,10.0,0.01,0.001,310,6,10.3667,0.1444,360
100.0,10.0,0.01,0.001,310,7,10.0,0.1287,342
100.0,10.0,0.01,0.001,310,8,9.2333,0.1555,328
100.0,10.0,0.01,0.001,310,9,10.7,0.1086,359
100.0,10.0,0.01,0.001,310,10,8.6,0.1168,291
100.0,10.0,0.01,0.001,310,11,9.7667,0.1561,346
100.0,10.0,0.01,0.001,310,12,7.9,0.136,272
100.0,10.0,0.01,0.001,310,13,8.6333,0.1318,296
100.0,10.0,0.01,0.001,310,14,9.8,0.1331,338
100.0,10.0,0.01,0.001,310,15,6.5,0.1558,231
100.0,10.0,0.01,0.001,310,16,8.2667,0.1329,286
100.0,10.0,0.01,0.001,310,17,8.3,0.1324,287
100.0,10.0,0.01,0.001,310,18,7.6333,0.1429,266
100.0,10.0,0.01,0.001,310,19,10.2,0.1163,344
100.0,10.0,0.01,0.001,310,20,10.7,0.1064,357
100.0,10.0,0.01,0.001,310,21,9.1667,0.1437,320
100.0,10.0,0.01,0.001,310,22,9.9333,0.1168,334
100.0,10.0,0.01,0.001,310,23,7.2,0.1569,255
100.0,1.0,0.1,0.0001,293,0,10.1,0.1318,349
100.0,1.0,0.1,0.0001,293,1,10.0,0.1525,354
100.0,1.0,0.1,0.0001,293,2,8.6667,0.1725,313
100.0,1.0,0.1,0.0001,293,3,10.3667,0.1239,355
100.0,1.0,0.1,0.0001,293,4,7.8333,0.1073,261
100.0,1.0,0.1,0.0001,293,5,9.1333,0.1361,316
100.0,1.0,0.1,0.0001,293,6,10.2333,0.1504,359
100.0,1.0,0.1,0.0001,293,7,10.0667,0.1347,349
100.0,1.0,0.1,0.0001,293,8,9.8667,0.1445,346
100.0,1.0,0.1,0.0001,293,9,10.9333,0.1041,365
100.0,1.0,0.1,0.0001,293,10,8.8333,0.1174,298
100.0,1.0,0.1,0.0001,293,11,9.7667,0.1516,343
100.0,1.0,0.1,0.0001,293,12,8.9667,0.1217,304
100.0,1.0,0.1,0.0001,293,13,8.9667,0.135,311
100.0,1.0,0.1,0.0001,293,14,9.5,0.139,331
100.0,1.0,0.1,0.0001,293,15,7.1667,0.1434,251
100.0,1.0,0.1,0.0001,293,16,9.0,0.1209,306
100.0,1.0,0.1,0.0001,293,17,9.1,0.1222,311
100.0,1.0,0.1,0.0001,293,18,8.3333,0.1354,288
100.0,1.0,0.1,0.0001,293,19,10.2,0.1185,346
100.0,1.0,0.1,0.0001,293,20,10.8333,0.0983,356
100.0,1.0,0.1,0.0001,293,21,8.9333,0.1546,317
100.0,1.0,0.1,0.0001,293,22,10.2667,0.1159,345
100.0,1.0,0.1,0.0001,293,23,7.8333,0.146,274
0.1,10.0,0.01,0.001,70,0,9.4667,0.1308,321
0.1,10.0,0.01,0.001,70,1,9.3,0.1478,318
0.1,10.0,0.01,0.001,70,2,8.7667,0.1623,308
0.1,10.0,0.01,0.001,70,3,9.8,0.1265,332
0.1,10.0,0.01,0.001,70,4,8.6667,0.0896,279
0.1,10.0,0.01,0.001,70,5,9.1667,0.1201,308
0.1,10.0,0.01,0.001,70,6,9.4,0.142,324
0.1,10.0,0.01,0.001,70,7,9.1,0.1541,318
0.1,10.0,0.01,0.001,70,8,8.9333,0.1489,309
0.1,10.0,0.01,0.001,70,9,9.6333,0.1227,326
0.1,10.0,0.01,0.001,70,10,8.8,0.1237,299
0.1,10.0,0.01,0.001,70,11,9.6,0.1398,329
0.1,10.0,0.01,0.001,70,12,8.3667,0.1368,285
0.1,10.0,0.01,0.001,70,13,8.0333,0.1324,272
0.1,10.0,0.01,0.001,70,14,9.2333,0.1356,317
0.1,10.0,0.01,0.001,70,15,7.9333,0.1264,269
0.1,10.0,0.01,0.001,70,16,8.7333,0.1216,296
0.1,10.0,0.01,0.001,70,17,8.5333,0.1276,290
0.1,10.0,0.01,0.001,70,18,8.7,0.1279,297
0.1,10.0,0.01,0.001,70,19,9.1333,0.129,310
0.1,10.0,0.01,0.001,70,20,9.6333,0.1288,326
0.1,10.0,0.01,0.001,70,21,8.9333,0.1392,309
0.1,10.0,0.01,0.001,70,22,8.6667,0.15,300
0.1,10.0,0.01,0.001,70,23,7.8667,0.1516,277
1.0,1.0,0.01,0.01,131,0,7.3667,0.1756,262
1.0,1.0,0.01,0.01,131,1,7.8667,0.1918,292
1.0,1.0,0.01,0.01,131,2,7.0667,0.1875,256
1.0,1.0,0.01,0.01,131,3,8.3,0.157,293
1.0,1.0,0.01,0.01,131,4,7.1,0.1208,240
1.0,1.0,0.01,0.01,131,5,7.9,0.1486,276
1.0,1.0,0.01,0.01,131,6,8.0,0.1397,272
1.0,1.0,0.01,0.01,131,7,8.2333,0.161,292
1.0,1.0,0.01,0.01,131,8,7.3333,0.1787,263
1.0,1.0,0.01,0.01,131,9,8.7667,0.1138,290
1.0,1.0,0.01,0.01,131,10,7.2333,0.1365,249
1.0,1.0,0.01,0.01,131,11,8.2333,0.1711,298
1.0,1.0,0.01,0.01,131,12,7.4,0.1434,258
1.0,1.0,0.01,0.01,131,13,7.4667,0.1294,255
1.0,1.0,0.01,0.01,131,14,7.7333,0.1481,270
1.0,1.0,0.01,0.01,131,15,7.4,0.126,254
1.0,1.0,0.01,0.01,131,16,7.9,0.1255,271
1.0,1.0,0.01,0.01,131,17,7.5333,0.1341,261
1.0,1.0,0.01,0.01,131,18,6.8,0.1513,238
1.0,1.0,0.01,0.01,131,19,7.2667,0.1628,258
1.0,1.0,0.01,0.01,131,20,7.9,0.1491,275
1.0,1.0,0.01,0.01,131,21,6.8,0.1774,248
1.0,1.0,0.01,0.01,131,22,7.2,0.1614,254
1.0,1.0,0.01,0.01,131,23,6.8333,0.1471,238
10.0,10.0,1.0,0.0001,237,0,9.2333,0.1378,312
10.0,10.0,1.0,0.0001,237,1,8.2333,0.1643,280
10.0,10.0,1.0,0.0001,237,2,8.3333,0.147,279
10.0,10.0,1.0,0.0001,237,3,9.0667,0.1382,304
10.0,10.0,1.0,0.0001,237,4,8.7,0.0945,275
10.0,10.0,1.0,0.0001,237,5,9.0,0.122,295
10.0,10.0,1.0,0.0001,237,6,8.5667,0.1394,287
10.0,10.0,1.0,0.0001,237,7,8.9667,0.1297,293
10.0,10.0,1.0,0.0001,237,8,9.0667,0.1237,299
10.0,10.0,1.0,0.0001,237,9,9.5333,0.109,312
10.0,10.0,1.0,0.0001,237,10,8.8667,0.0883,283
10.0,10.0,1.0,0.0001,237,11,9.0667,0.1313,297
10.0,10.0,1.0,0.0001,237,12,8.6,0.1294,286
10.0,10.0,1.0,0.0001,237,13,8.8333,0.1119,286
10.0,10.0,1.0,0.0001,237,14,8.5667,0.1075,279
10.0,10.0,1.0,0.0001,237,15,7.9333,0.0909,253
10.0,10.0,1.0,0.0001,237,16,8.8667,0.1053,285
10.0,10.0,1.0,0.0001,237,17,8.3333,0.0977,266
10.0,10.0,1.0,0.0001,237,18,8.8667,0.1156,294
10.0,10.0,1.0,0.0001,237,19,9.1333,0.1027,292
10.0,10.0,1.0,0.0001,237,20,9.3667,0.1197,309
10.0,10.0,1.0,0.0001,237,21,8.9667,0.0912,285
10.0,10.0,1.0,0.0001,237,22,8.9667,0.1358,302
10.0,10.0,1.0,0.0001,237,23,7.5333,0.128,250
10.0,0.1,0.0,0.0001,181,0,9.1,0.1574,324
10.0,0.1,0.0,0.0001,181,1,8.4,0.1792,307
10.0,0.1,0.0,0.0001,181,2,7.1,0.206,267
10.0,0.1,0.0,0.0001,181,3,9.2667,0.1393,323
10.0,0.1,0.0,0.0001,181,4,6.8333,0.1423,239
10.0,0.1,0.0,0.0001,181,5,7.4333,0.1591,264
10.0,0.1,0.0,0.0001,181,6,8.4333,0.16,300
10.0,0.1,0.0,0.0001,181,7,8.6667,0.1699,312
10.0,0.1,0.0,0.0001,181,8,8.0333,0.1661,289
10.0,0.1,0.0,0.0001,181,9,9.7667,0.1254,335
10.0,0.1,0.0,0.0001,181,10,7.0667,0.1532,248
10.0,0.1,0.0,0.0001,181,11,8.7,0.1613,310
10.0,0.1,0.0,0.0001,181,12,7.0333,0.16,250
10.0,0.1,0.0,0.0001,181,13,7.7333,0.1418,268
10.0,0.1,0.0,0.0001,181,14,8.1667,0.1557,289
10.0,0.1,0.0,0.0001,181,15,6.1667,0.1629,221
10.0,0.1,0.0,0.0001,181,16,7.0667,0.1621,253
10.0,0.1,0.0,0.0001,181,17,6.8333,0.1458,240
10.0,0.1,0.0,0.0001,181,18,6.9333,0.1647,249
10.0,0.1,0.0,0.0001,181,19,8.4333,0.1538,299
10.0,0.1,0.0,0.0001,181,20,9.0333,0.1383,311
10.0,0.1,0.0,0.0001,181,21,7.5333,0.1877,277
10.0,0.1,0.0,0.0001,181,22,8.0,0.159,283
10.0,0.1,0.0,0.0001,181,23,6.5667,0.1695,236
0.1,1.0,0.001,0.01,47,0,7.7,0.1642,268
0.1,1.0,0.001,0.01,47,1,8.0,0.1875,288
0.1,1.0,0.001,0.01,47,2,7.7333,0.1504,266
0.1,1.0,0.001,0.01,47,3,7.9667,0.16,275
0.1,1.0,0.001,0.01,47,4,7.7,0.1206,257
0.1,1.0,0.001,0.01,47,5,7.6667,0.1654,272
0.1,1.0,0.001,0.01,47,6,8.7,0.1448,297
0.1,1.0,0.001,0.01,47,7,7.9667,0.1536,280
0.1,1.0,0.001,0.01,47,8,7.4333,0.1635,263
0.1,1.0,0.001,0.01,47,9,8.6667,0.1259,286
0.1,1.0,0.001,0.01,47,10,7.9333,0.1296,270
0.1,1.0,0.001,0.01,47,11,8.0667,0.1759,290
0.1,1.0,0.001,0.01,47,12,8.0667,0.135,274
0.1,1.0,0.001,0.01,47,13,7.9667,0.1259,270
0.1,1.0,0.001,0.01,47,14,8.0667,0.1525,282
0.1,1.0,0.001,0.01,47,15,6.9,0.1417,240
0.1,1.0,0.001,0.01,47,16,8.1333,0.129,279
0.1,1.0,0.001,0.01,47,17,7.3333,0.1339,254
0.1,1.0,0.001,0.01,47,18,8.1667,0.13,277
0.1,1.0,0.001,0.01,47,19,8.0,0.1319,273
0.1,1.0,0.001,0.01,47,20,7.7,0.1509,265
0.1,1.0,0.001,0.01,47,21,7.4,0.1729,266
0.1,1.0,0.001,0.01,47,22,8.2333,0.1555,283
0.1,1.0,0.001,0.01,47,23,7.0333,0.1526,249
1.0,10.0,0.0,0.1,144,0,7.2333,0.1887,265
1.0,10.0,0.0,0.1,144,1,7.4667,0.2007,279
1.0,10.0,0.0,0.1,144,2,6.5333,0.2049,244
1.0,10.0,0.0,0.1,144,3,7.8333,0.1533,274
1.0,10.0,0.0,0.1,144,4,6.4667,0.1511,225
1.0,10.0,0.0,0.1,144,5,7.8667,0.1179,263
1.0,10.0,0.0,0.1,144,6,7.8,0.1606,274
1.0,10.0,0.0,0.1,144,7,7.2667,0.1762,261
1.0,10.0,0.0,0.1,144,8,7.6667,0.1769,277
1.0,10.0,0.0,0.1,144,9,7.7333,0.1498,267
1.0,10.0,0.0,0.1,144,10,7.5,0.1265,253
1.0,10.0,0.0,0.1,144,11,7.4333,0.1957,276
1.0,10.0,0.0,0.1,144,12,6.7333,0.1597,238
1.0,10.0,0.0,0.1,144,13,7.9667,0.1287,272
1.0,10.0,0.0,0.1,144,14,7.6667,0.1445,263
1.0,10.0,0.0,0.1,144,15,6.4667,0.1416,226
1.0,10.0,0.0,0.1,144,16,6.0667,0.1535,215
1.0,10.0,0.0,0.1,144,17,6.6333,0.1278,227
1.0,10.0,0.0,0.1,144,18,6.9667,0.1619,247
1.0,10.0,0.0,0.1,144,19,7.1667,0.1667,252
1.0,10.0,0.0,0.1,144,20,7.6667,0.153,268
1.0,10.0,0.0,0.1,144,21,7.4667,0.1685,267
1.0,10.0,0.0,0.1,144,22,6.9,0.1748,246
1.0,10.0,0.0,0.1,144,23,6.9333,0.1411,241
0.1,0.01,0.01,0.001,10,0,7.3333,0.1613,248
0.1,0.01,0.01,0.001,10,1,8.5667,0.1557,289
0.1,0.01,0.01,0.001,10,2,8.0,0.1308,260
0.1,0.01,0.01,0.001,10,3,7.7,0.128,250
0.1,0.01,0.01,0.001,10,4,7.7333,0.0905,243
0.1,0.01,0.01,0.001,10,5,7.8667,0.1071,252
0.1,0.01,0.01,0.001,10,6,7.9333,0.1225,253
0.1,0.01,0.01,0.001,10,7,8.3333,0.129,279
0.1,0.01,0.01,0.001,10,8,8.3,0.1165,266
0.1,0.01,0.01,0.001,10,9,8.2667,0.1287,272
0.1,0.01,0.01,0.001,10,10,8.1667,0.0824,255
0.1,0.01,0.01,0.001,10,11,8.2333,0.1365,271
0.1,0.01,0.01,0.001,10,12,7.9333,0.1047,258
0.1,0.01,0.01,0.001,10,13,7.6,0.1225,253
0.1,0.01,0.01,0.001,10,14,7.8,0.1472,265
0.1,0.01,0.01,0.001,10,15,7.5,0.1053,247
0.1,0.01,0.01,0.001,10,16,8.5,0.0952,273
0.1,0.01,0.01,0.001,10,17,8.2,0.0947,264
0.1,0.01,0.01,0.001,10,18,8.4,0.083,265
0.1,0.01,0.01,0.001,10,19,8.0,0.1024,254
0.1,0.01,0.01,0.001,10,20,8.1333,0.1163,258
0.1,0.01,0.01,0.001,10,21,7.9,0.1348,267
0.1,0.01,0.01,0.001,10,22,8.1,0.1076,251
0.1,0.01,0.01,0.001,10,23,7.4667,0.107,243
100.0,1.0,0.01,0.1,292,0,7.8333,0.1714,280
100.0,1.0,0.01,0.1,292,1,7.8667,0.1708,281
100.0,1.0,0.01,0.1,292,2,5.9333,0.2188,224
100.0,1.0,0.01,0.1,292,3,9.6333,0.1403,335
100.0,1.0,0.01,0.1,292,4,6.5,0.1193,218
100.0,1.0,0.01,0.1,292,5,7.2,0.1699,259
100.0,1.0,0.01,0.1,292,6,6.6,0.1967,239
100.0,1.0,0.01,0.1,292,7,7.9,0.1613,279
100.0,1.0,0.01,0.1,292,8,7.1333,0.1673,257
100.0,1.0,0.01,0.1,292,9,8.8333,0.1419,303
100.0,1.0,0.01,0.1,292,10,6.2333,0.1521,217
100.0,1.0,0.01,0.1,292,11,8.6,0.1742,310
100.0,1.0,0.01,0.1,292,12,6.7333,0.1477,237
100.0,1.0,0.01,0.1,292,13,8.2,0.1204,274
100.0,1.0,0.01,0.1,292,14,6.6667,0.1538,234
100.0,1.0,0.01,0.1,292,15,5.7,0.1699,206
100.0,1.0,0.01,0.1,292,16,5.9,0.1659,211
100.0,1.0,0.01,0.1,292,17,5.8,0.1643,207
100.0,1.0,0.01,0.1,292,18,6.2667,0.1545,220
100.0,1.0,0.01,0.1,292,19,6.3333,0.1741,224
100.0,1.0,0.01,0.1,292,20,8.4333,0.1443,291
100.0,1.0,0.01,0.1,292,21,6.5,0.1849,238
100.0,1.0,0.01,0.1,292,22,7.6667,0.1362,257
100.0,1.0,0.01,0.1,292,23,5.7667,0.1963,214
10.0,0.01,1.0,0.001,178,0,8.2333,0.0759,237
10.0,0.01,1.0,0.001,178,1,8.6,0.0824,255
10.0,0.01,1.0,0.001,178,2,8.6333,0.0569,246
10.0,0.01,1.0,0.001,178,3,8.7,0.0742,256
10.0,0.01,1.0,0.001,178,4,8.9667,0.0426,258
10.0,0.01,1.0,0.001,178,5,9.0333,0.0492,264
10.0,0.01,1.0,0.001,178,6,9.5333,0.0341,264
10.0,0.01,1.0,0.001,178,7,8.7333,0.0745,255
10.0,0.01,1.0,0.001,178,8,8.2,0.092,250
10.0,0.01,1.0,0.001,178,9,8.4333,0.0763,249
10.0,0.01,1.0,0.001,178,10,8.3333,0.0581,241
10.0,0.01,1.0,0.001,178,11,8.6,0.0685,248
10.0,0.01,1.0,0.001,178,12,8.7333,0.0661,257
10.0,0.01,1.0,0.001,178,13,8.6,0.0369,244
10.0,0.01,1.0,0.001,178,14,8.2,0.0931,247
10.0,0.01,1.0,0.001,178,15,8.3,0.0643,249
10.0,0.01,1.0,0.001,178,16,8.7,0.069,261
10.0,0.01,1.0,0.001,178,17,8.4667,0.0632,253
10.0,0.01,1.0,0.001,178,18,9.5333,0.0257,272
10.0,0.01,1.0,0.001,178,19,8.6333,0.0627,255
10.0,0.01,1.0,0.001,178,20,8.6667,0.0683,249
10.0,0.01,1.0,0.001,178,21,8.7,0.0591,254
10.0,0.01,1.0,0.001,178,22,8.8667,0.0584,257
10.0,0.01,1.0,0.001,178,23,8.7667,0.0687,262
10.0,10.0,0.01,0.0001,229,0,9.6,0.1588,340
10.0,10.0,0.01,0.0001,229,1,9.9667,0.1582,354
10.0,10.0,0.01,0.0001,229,2,8.9667,0.1754,325
10.0,10.0,0.01,0.0001,229,3,10.1667,0.136,353
10.0,10.0,0.01,0.0001,229,4,7.7,0.1288,264
10.0,10.0,0.01,0.0001,229,5,8.6,0.1495,301
10.0,10.0,0.01,0.0001,229,6,9.7,0.1579,342
10.0,10.0,0.01,0.0001,229,7,9.9667,0.1416,346
10.0,10.0,0.01,0.0001,229,8,9.2667,0.1627,332
10.0,10.0,0.01,0.0001,229,9,10.4667,0.1257,358
10.0,10.0,0.01,0.0001,229,10,8.3667,0.1379,290
10.0,10.0,0.01,0.0001,229,11,9.0333,0.1748,326
10.0,10.0,0.01,0.0001,229,12,8.4667,0.137,292
10.0,10.0,0.01,0.0001,229,13,8.2667,0.1575,292
10.0,10.0,0.01,0.0001,229,14,9.7,0.1441,340
10.0,10.0,0.01,0.0001,229,15,7.6667,0.1418,268
10.0,10.0,0.01,0.0001,229,16,8.5333,0.1467,300
10.0,10.0,0.01,0.0001,229,17,8.9,0.1307,306
10.0,10.0,0.01,0.0001,229,18,8.7333,0.1329,301
10.0,10.0,0.01,0.0001,229,19,10.5,0.1278,360
10.0,10.0,0.01,0.0001,229,20,10.2667,0.1311,351
10.0,10.0,0.01,0.0001,229,21,9.7333,0.1386,339
10.0,10.0,0.01,0.0001,229,22,8.9667,0.1599,319
10.0,10.0,0.01,0.0001,229,23,7.4,0.1629,264
1.0,1.0,0.001,0.01,127,0,7.9667,0.169,284
1.0,1.0,0.001,0.01,127,1,7.6333,0.1908,283
1.0,1.0,0.001,0.01,127,2,7.5,0.176,267
1.0,1.0,0.001,0.01,127,3,7.7667,0.1685,273
1.0,1.0,0.001,0.01,127,4,7.1333,0.1235,243
1.0,1.0,0.001,0.01,127,5,8.1333,0.1204,274
1.0,1.0,0.001,0.01,127,6,7.7667,0.1673,275
1.0,1.0,0.001,0.01,127,7,7.5667,0.1636,269
1.0,1.0,0.001,0.01,127,8,7.9333,0.1719,285
1.0,1.0,0.001,0.01,127,9,8.2,0.13,277
1.0,1.0,0.001,0.01,127,10,7.7667,0.1264,261
1.0,1.0,0.001,0.01,127,11,7.8333,0.1773,282
1.0,1.0,0.001,0.01,127,12,7.3333,0.1451,255
1.0,1.0,0.001,0.01,127,13,7.8667,0.1296,270
1.0,1.0,0.001,0.01,127,14,8.2,0.1469,286
1.0,1.0,0.001,0.01,127,15,6.7333,0.1368,234
1.0,1.0,0.001,0.01,127,16,7.1,0.1388,245
1.0,1.0,0.001,0.01,127,17,7.3667,0.1333,255
1.0,1.0,0.001,0.01,127,18,6.8,0.1535,241
1.0,1.0,0.001,0.01,127,19,7.0,0.1639,244
1.0,1.0,0.001,0.01,127,20,8.2333,0.1479,284
1.0,1.0,0.001,0.01,127,21,7.7,0.1673,275
1.0,1.0,0.001,0.01,127,22,7.6333,0.1504,266
1.0,1.0,0.001,0.01,127,23,7.3333,0.1378,254
10.0,1.0,0.0,0.01,203,0,6.4667,0.2,240
10.0,1.0,0.0,0.01,203,1,6.6333,0.2072,251
10.0,1.0,0.0,0.01,203,2,4.9667,0.2673,202
10.0,1.0,0.0,0.01,203,3,7.2667,0.1756,262
10.0,1.0,0.0,0.01,203,4,5.1,0.1694,183
10.0,1.0,0.0,0.01,203,5,6.3667,0.1845,233
10.0,1.0,0.0,0.01,203,6,5.8667,0.1991,216
10.0,1.0,0.0,0.01,203,7,6.6333,0.2072,251
10.0,1.0,0.0,0.01,203,8,5.9667,0.2027,222
10.0,1.0,0.0,0.01,203,9,6.3667,0.1983,237
10.0,1.0,0.0,0.01,203,10,5.6667,0.1683,202
10.0,1.0,0.0,0.01,203,11,6.9667,0.2053,263
10.0,1.0,0.0,0.01,203,12,5.9,0.1881,218
10.0,1.0,0.0,0.01,203,13,7.0,0.1538,247
10.0,1.0,0.0,0.01,203,14,5.9,0.2036,221
10.0,1.0,0.0,0.01,203,15,5.4333,0.1641,195
10.0,1.0,0.0,0.01,203,16,4.6,0.193,171
10.0,1.0,0.0,0.01,203,17,5.4333,0.1777,197
10.0,1.0,0.0,0.01,203,18,4.7,0.2253,182
10.0,1.0,0.0,0.01,203,19,5.4,0.202,198
10.0,1.0,0.0,0.01,203,20,6.5,0.1883,239
10.0,1.0,0.0,0.01,203,21,5.2667,0.2239,201
10.0,1.0,0.0,0.01,203,22,6.9333,0.1946,257
10.0,1.0,0.0,0.01,203,23,5.4667,0.1961,204
100.0,0.01,0.001,0.001,246,0,7.9,0.1738,282
100.0,0.01,0.001,0.001,246,1,7.2667,0.1737,259
100.0,0.01,0.001,0.001,246,2,5.9333,0.2178,225
100.0,0.01,0.001,0.001,246,3,9.8333,0.1291,333
100.0,0.01,0.001,0.001,246,4,6.7667,0.1373,233
100.0,0.01,0.001,0.001,246,5,7.4333,0.1597,263
100.0,0.01,0.001,0.001,246,6,6.9,0.1721,244
100.0,0.01,0.001,0.001,246,7,7.6,0.1553,264
100.0,0.01,0.001,0.001,246,8,7.3,0.1569,255
100.0,0.01,0.001,0.001,246,9,8.9333,0.1471,306
100.0,0.01,0.001,0.001,246,10,6.9,0.157,242
100.0,0.01,0.001,0.001,246,11,8.0333,0.1748,286
100.0,0.01,0.001,0.001,246,12,6.4,0.1473,224
100.0,0.01,0.001,0.001,246,13,8.1667,0.1378,283
100.0,0.01,0.001,0.001,246,14,7.9,0.1449,276
100.0,0.01,0.001,0.001,246,15,5.4667,0.1458,192
100.0,0.01,0.001,0.001,246,16,5.6667,0.1787,207
100.0,0.01,0.001,0.001,246,17,5.7,0.1739,207
100.0,0.01,0.001,0.001,246,18,5.9667,0.1651,212
100.0,0.01,0.001,0.001,246,19,6.2667,0.1733,225
100.0,0.01,0.001,0.001,246,20,8.4667,0.1404,292
100.0,0.01,0.001,0.001,246,21,7.0,0.1706,252
100.0,0.01,0.001,0.001,246,22,7.5667,0.1641,262
100.0,0.01,0.001,0.001,246,23,5.6667,0.1923,208
0.1,0.01,0.1,0.0001,13,0,8.4,0.1016,246
0.1,0.01,0.1,0.0001,13,1,8.4667,0.1098,264
0.1,0.01,0.1,0.0001,13,2,9.4667,0.0458,262
0.1,0.01,0.1,0.0001,13,3,8.3333,0.0891,247
0.1,0.01,0.1,0.0001,13,4,8.0667,0.0462,238
0.1,0.01,0.1,0.0001,13,5,8.0667,0.1044,249
0.1,0.01,0.1,0.0001,13,6,8.8,0.0913,263
0.1,0.01,0.1,0.0001,13,7,8.2333,0.0891,247
0.1,0.01,0.1,0.0001,13,8,9.2,0.0634,268
0.1,0.01,0.1,0.0001,13,9,8.1,0.084,238
0.1,0.01,0.1,0.0001,13,10,7.9333,0.0905,243
0.1,0.01,0.1,0.0001,13,11,8.4,0.0996,251
0.1,0.01,0.1,0.0001,13,12,8.7333,0.0892,269
0.1,0.01,0.1,0.0001,13,13,8.9,0.0551,254
0.1,0.01,0.1,0.0001,13,14,9.1667,0.0383,261
0.1,0.01,0.1,0.0001,13,15,8.1667,0.0787,254
0.1,0.01,0.1,0.0001,13,16,9.4,0.0444,270
