LAMBDA,NOISE_TEMPERATURE,h_NULL,h_LR,j,dag,nshd_c,tpr_c,size
10.0,10.0,0.0,0.1,224,10,1.3,0.5319,47
10.0,10.0,0.0,0.1,224,11,2.1,0.5,52
10.0,10.0,0.0,0.1,224,12,0.7333,0.7843,51
10.0,10.0,0.0,0.1,224,13,2.0,0.3333,51
10.0,10.0,0.0,0.1,224,14,1.1,0.6471,51
10.0,10.0,0.0,0.1,224,15,1.1333,0.5,44
10.0,10.0,0.0,0.1,224,16,1.1,0.566,53
10.0,10.0,0.0,0.1,224,17,0.7,0.74,50
10.0,10.0,0.0,0.1,224,18,0.8667,0.7347,49
10.0,10.0,0.0,0.1,224,19,1.3,0.5745,47
10.0,10.0,0.0,0.1,224,20,2.7333,0.1961,51
10.0,10.0,0.0,0.1,224,21,0.8333,0.7593,54
10.0,10.0,0.0,0.1,224,22,2.3,0.3585,53
10.0,10.0,0.0,0.1,224,23,0.6667,0.76,50
1.0,0.1,0.001,0.001,106,0,2.2333,0.4118,51
1.0,0.1,0.001,0.001,106,1,1.8333,0.5893,56
1.0,0.1,0.001,0.001,106,2,1.7333,0.551,49
1.0,0.1,0.001,0.001,106,3,1.9667,0.4902,51
1.0,0.1,0.001,0.001,106,4,1.5333,0.4792,48
1.0,0.1,0.001,0.001,106,5,1.2,0.6078,51
1.0,0.1,0.001,0.001,106,6,1.9333,0.44,50
1.0,0.1,0.001,0.001,106,7,1.4667,0.6071,56
1.0,0.1,0.001,0.001,106,8,1.6,0.5818,55
1.0,0.1,0.001,0.001,106,9,1.7667,0.5,54
1.0,0.1,0.001,0.001,106,10,1.3,0.5714,42
1.0,0.1,0.001,0.001,106,11,2.1667,0.4615,52
1.0,0.1,0.001,0.001,106,12,0.8667,0.7451,51
1.0,0.1,0.001,0.001,106,13,1.6667,0.4706,51
1.0,0.1,0.001,0.001,106,14,1.3,0.62,50
1.0,0.1,0.001,0.001,106,15,1.2667,0.4681,47
1.0,0.1,0.001,0.001,106,16,0.8333,0.6875,48
1.0,0.1,0.001,0.001,106,17,0.8,0.7551,49
1.0,0.1,0.001,0.001,106,18,1.1333,0.6531,49
1.0,0.1,0.001,0.001,106,19,1.5,0.5098,51
1.0,0.1,0.001,0.001,106,20,2.1667,0.3929,56
1.0,0.1,0.001,0.001,106,21,1.1333,0.66,50
1.0,0.1,0.001,0.001,106,22,2.2333,0.3265,49
1.0,0.1,0.001,0.001,106,23,0.9667,0.6346,52
10.0,0.01,0.001,0.001,166,0,2.5333,0.3929,56
10.0,0.01,0.001,0.001,166,1,2.6667,0.3077,52
10.0,0.01,0.001,0.001,166,2,2.0333,0.4231,52
10.0,0.01,0.001,0.001,166,3,3.1,0.1509,53
10.0,0.01,0.001,0.001,166,4,1.8667,0.3571,42
10.0,0.01,0.001,0.001,166,5,1.8667,0.4231,52
10.0,0.01,0.001,0.001,166,6,2.3,0.3462,52
10.0,0.01,0.001,0.001,166,7,1.7,0.5769,52
10.0,0.01,0.001,0.001,166,8,2.5,0.283,53
10.0,0.01,0.001,0.001,166,9,2.4,0.2353,51
10.0,0.01,0.001,0.001,166,10,1.4667,0.4667,45
10.0,0.01,0.001,0.001,166,11,2.5333,0.3396,53
10.0,0.01,0.001,0.001,166,12,1.6,0.4615,52
10.0,0.01,0.001,0.001,166,13,2.3667,0.2807,57
10.0,0.01,0.001,0.001,166,14,1.7333,0.4808,52
10.0,0.01,0.001,0.001,166,15,1.5333,0.36,50
10.0,0.01,0.001,0.001,166,16,1.1667,0.5926,54
10.0,0.01,0.001,0.001,166,17,1.5667,0.4286,49
10.0,0.01,0.001,0.001,166,18,1.4667,0.551,49
10.0,0.01,0.001,0.001,166,19,1.9,0.4231,52
10.0,0.01,0.001,0.001,166,20,2.9667,0.0652,46
10.0,0.01,0.001,0.001,166,21,1.4667,0.5577,52
10.0,0.01,0.001,0.001,166,22,2.5667,0.2642,53
10.0,0.01,0.001,0.001,166,23,1.1,0.5962,52
0.1,0.1,0.01,0.1,32,0,3.1333,0.22,50
0.1,0.1,0.01,0.1,32,1,3.3333,0.1346,52
0.1,0.1,0.01,0.1,32,2,3.0333,0.1607,56
0.1,0.1,0.01,0.1,32,3,2.9667,0.1887,53
0.1,0.1,0.01,0.1,32,4,2.5,0.2222,54
0.1,0.1,0.01,0.1,32,5,2.8667,0.1765,51
0.1,0.1,0.01,0.1,32,6,3.2,0.1667,54
0.1,0.1,0.01,0.1,32,7,2.8333,0.2545,55
0.1,0.1,0.01,0.1,32,8,3.1,0.1897,58
0.1,0.1,0.01,0.1,32,9,3.0,0.14,50
0.1,0.1,0.01,0.1,32,10,2.7333,0.1695,59
0.1,0.1,0.01,0.1,32,11,3.0667,0.2157,51
0.1,0.1,0.01,0.1,32,12,2.3667,0.2692,52
0.1,0.1,0.01,0.1,32,13,2.6667,0.2069,58
0.1,0.1,0.01,0.1,32,14,2.9333,0.193,57
0.1,0.1,0.01,0.1,32,15,2.6,0.0741,54
0.1,0.1,0.01,0.1,32,16,2.4667,0.1698,53
0.1,0.1,0.01,0.1,32,17,2.6,0.1569,51
0.1,0.1,0.01,0.1,32,18,2.8,0.1852,54
0.1,0.1,0.01,0.1,32,19,2.7333,0.2453,53
0.1,0.1,0.01,0.1,32,20,3.3667,0.0526,57
0.1,0.1,0.01,0.1,32,21,2.6333,0.2105,57
0.1,0.1,0.01,0.1,32,22,3.2333,0.0784,51
0.1,0.1,0.01,0.1,32,23,2.0667,0.3208,53
10.0,0.01,0.001,0.0001,165,0,2.2,0.4815,54
10.0,0.01,0.001,0.0001,165,1,1.8667,0.5472,53
10.0,0.01,0.001,0.0001,165,2,1.7667,0.5192,52
10.0,0.01,0.001,0.0001,165,3,3.0667,0.1224,49
10.0,0.01,0.001,0.0001,165,4,1.4333,0.4898,49
10.0,0.01,0.001,0.0001,165,5,1.1667,0.6154,52
10.0,0.01,0.001,0.0001,165,6,1.9333,0.48,50
10.0,0.01,0.001,0.0001,165,7,1.7333,0.5,54
10.0,0.01,0.001,0.0001,165,8,1.5667,0.6071,56
10.0,0.01,0.001,0.0001,165,9,2.0667,0.3462,52
10.0,0.01,0.001,0.0001,165,10,1.2667,0.5417,48
10.0,0.01,0.001,0.0001,165,11,2.2,0.4545,55
10.0,0.01,0.001,0.0001,165,12,1.0667,0.6604,53
10.0,0.01,0.001,0.0001,165,13,1.9,0.4211,57
10.0,0.01,0.001,0.0001,165,14,1.1667,0.6604,53
10.0,0.01,0.001,0.0001,165,15,1.2667,0.413,46
10.0,0.01,0.001,0.0001,165,16,0.8,0.6735,49
10.0,0.01,0.001,0.0001,165,17,0.9667,0.64,50
10.0,0.01,0.001,0.0001,165,18,0.8333,0.7708,48
10.0,0.01,0.001,0.0001,165,19,1.5667,0.4583,48
10.0,0.01,0.001,0.0001,165,20,2.7667,0.1887,53
10.0,0.01,0.001,0.0001,165,21,1.0333,0.717,53
10.0,0.01,0.001,0.0001,165,22,2.4333,0.3036,56
10.0,0.01,0.001,0.0001,165,23,0.5667,0.8085,47
10.0,1.0,0.0,0.001,202,0,2.3,0.4286,56
10.0,1.0,0.0,0.001,202,1,2.7667,0.3158,57
10.0,1.0,0.0,0.001,202,2,1.5667,0.617,47
10.0,1.0,0.0,0.001,202,3,2.9667,0.1277,47
10.0,1.0,0.0,0.001,202,4,1.4333,0.5,40
10.0,1.0,0.0,0.001,202,5,1.8,0.4792,48
10.0,1.0,0.0,0.001,202,6,2.0333,0.4651,43
10.0,1.0,0.0,0.001,202,7,1.7667,0.551,49
10.0,1.0,0.0,0.001,202,8,1.7667,0.5294,51
10.0,1.0,0.0,0.001,202,9,2.5,0.283,53
10.0,1.0,0.0,0.001,202,10,1.5,0.4667,45
10.0,1.0,0.0,0.001,202,11,2.8,0.2727,55
10.0,1.0,0.0,0.001,202,12,0.8333,0.766,47
10.0,1.0,0.0,0.001,202,13,2.3333,0.283,53
10.0,1.0,0.0,0.001,202,14,1.2333,0.6818,44
10.0,1.0,0.0,0.001,202,15,1.0,0.5676,37
10.0,1.0,0.0,0.001,202,16,1.1333,0.6087,46
10.0,1.0,0.0,0.001,202,17,0.6667,0.8333,42
10.0,1.0,0.0,0.001,202,18,0.8667,0.8372,43
10.0,1.0,0.0,0.001,202,19,1.4,0.6452,31
10.0,1.0,0.0,0.001,202,20,2.9333,0.1224,49
10.0,1.0,0.0,0.001,202,21,1.2333,0.6444,45
10.0,1.0,0.0,0.001,202,22,2.5,0.283,53
10.0,1.0,0.0,0.001,202,23,0.7667,0.7805,41
0.1,10.0,0.1,0.0001,73,0,2.9,0.35,60
0.1,10.0,0.1,0.0001,73,1,3.5,0.1833,60
0.1,10.0,0.1,0.0001,73,2,2.6333,0.3393,56
0.1,10.0,0.1,0.0001,73,3,3.2333,0.1667,54
0.1,10.0,0.1,0.0001,73,4,2.4667,0.2545,55
0.1,10.0,0.1,0.0001,73,5,2.8333,0.2281,57
0.1,10.0,0.1,0.0001,73,6,3.0333,0.2241,58
0.1,10.0,0.1,0.0001,73,7,3.4,0.1404,57
0.1,10.0,0.1,0.0001,73,8,3.0333,0.2321,56
0.1,10.0,0.1,0.0001,73,9,3.1,0.2,55
0.1,10.0,0.1,0.0001,73,10,2.6333,0.2037,54
0.1,10.0,0.1,0.0001,73,11,3.4333,0.2131,61
0.1,10.0,0.1,0.0001,73,12,2.5,0.2545,55
0.1,10.0,0.1,0.0001,73,13,2.7667,0.1961,51
0.1,10.0,0.1,0.0001,73,14,2.7,0.2759,58
0.1,10.0,0.1,0.0001,73,15,2.0667,0.2778,54
0.1,10.0,0.1,0.0001,73,16,2.1667,0.3061,49
0.1,10.0,0.1,0.0001,73,17,2.3333,0.3091,55
0.1,10.0,0.1,0.0001,73,18,2.4667,0.3333,60
0.1,10.0,0.1,0.0001,73,19,2.9333,0.2105,57
0.1,10.0,0.1,0.0001,73,20,3.4333,0.1207,58
0.1,10.0,0.1,0.0001,73,21,2.8,0.1887,53
0.1,10.0,0.1,0.0001,73,22,3.1333,0.193,57
0.1,10.0,0.1,0.0001,73,23,2.5667,0.2143,56
0.1,10.0,0.01,0.001,70,0,2.9667,0.3333,60
0.1,10.0,0.01,0.001,70,1,3.5333,0.1667,60
0.1,10.0,0.01,0.001,70,2,2.6667,0.3276,58
0.1,10.0,0.01,0.001,70,3,3.2333,0.1509,53
0.1,10.0,0.01,0.001,70,4,2.5,0.2545,55
0.1,10.0,0.01,0.001,70,5,2.7667,0.2115,52
0.1,10.0,0.01,0.001,70,6,3.1,0.1852,54
0.1,10.0,0.01,0.001,70,7,3.2,0.1509,53
0.1,10.0,0.01,0.001,70,8,3.0,0.2456,57
0.1,10.0,0.01,0.001,70,9,3.2667,0.1607,56
0.1,10.0,0.01,0.001,70,10,2.3667,0.283,53
0.1,10.0,0.01,0.001,70,11,3.3,0.2373,59
0.1,10.0,0.01,0.001,70,12,2.4333,0.2692,52
0.1,10.0,0.01,0.001,70,13,2.8,0.1923,52
0.1,10.0,0.01,0.001,70,14,2.6,0.3051,59
0.1,10.0,0.01,0.001,70,15,1.7333,0.3704,54
0.1,10.0,0.01,0.001,70,16,2.1333,0.3333,54
0.1,10.0,0.01,0.001,70,17,2.2333,0.3269,52
0.1,10.0,0.01,0.001,70,18,2.6333,0.2712,59
0.1,10.0,0.01,0.001,70,19,2.9667,0.193,57
0.1,10.0,0.01,0.001,70,20,3.4333,0.1053,57
0.1,10.0,0.01,0.001,70,21,2.8667,0.1852,54
0.1,10.0,0.01,0.001,70,22,3.0,0.2241,58
0.1,10.0,0.01,0.001,70,23,1.8333,0.4259,54
10.0,1.0,0.01,0.001,210,0,2.5,0.3455,55
10.0,1.0,0.01,0.001,210,1,2.8333,0.2931,58
10.0,1.0,0.01,0.001,210,2,1.5333,0.6444,45
10.0,1.0,0.01,0.001,210,3,2.9333,0.1702,47
10.0,1.0,0.01,0.001,210,4,1.4333,0.5,42
10.0,1.0,0.01,0.001,210,5,1.8667,0.451,51
10.0,1.0,0.01,0.001,210,6,2.0,0.4773,44
10.0,1.0,0.01,0.001,210,7,1.8333,0.5106,47
10.0,1.0,0.01,0.001,210,8,1.8333,0.5,50
10.0,1.0,0.01,0.001,210,9,2.5,0.283,53
10.0,1.0,0.01,0.001,210,10,1.3667,0.5122,41
10.0,1.0,0.01,0.001,210,11,2.8,0.2727,55
10.0,1.0,0.01,0.001,210,12,0.8333,0.7778,45
10.0,1.0,0.01,0.001,210,13,2.5667,0.1731,52
10.0,1.0,0.01,0.001,210,14,1.2333,0.6591,44
10.0,1.0,0.01,0.001,210,15,1.0,0.5676,37
10.0,1.0,0.01,0.001,210,16,1.0667,0.617,47
10.0,1.0,0.01,0.001,210,17,0.7667,0.8158,38
10.0,1.0,0.01,0.001,210,18,0.9,0.814,43
10.0,1.0,0.01,0.001,210,19,1.4333,0.5833,36
10.0,1.0,0.01,0.001,210,20,2.8333,0.1633,49
10.0,1.0,0.01,0.001,210,21,1.2333,0.6444,45
10.0,1.0,0.01,0.001,210,22,2.5,0.2909,55
10.0,1.0,0.01,0.001,210,23,0.7,0.8049,41
100.0,10.0,1.0,0.0001,317,0,3.1,0.25,56
100.0,10.0,1.0,0.0001,317,1,3.4,0.2131,61
100.0,10.0,1.0,0.0001,317,2,2.6,0.3509,57
100.0,10.0,1.0,0.0001,317,3,3.2333,0.1786,56
100.0,10.0,1.0,0.0001,317,4,2.5667,0.2241,58
100.0,10.0,1.0,0.0001,317,5,2.6667,0.2308,52
100.0,10.0,1.0,0.0001,317,6,3.0667,0.1818,55
100.0,10.0,1.0,0.0001,317,7,3.1333,0.1887,53
100.0,10.0,1.0,0.0001,317,8,3.0,0.25,56
100.0,10.0,1.0,0.0001,317,9,3.4667,0.1186,59
100.0,10.0,1.0,0.0001,317,10,2.3667,0.2692,52
100.0,10.0,1.0,0.0001,317,11,3.5,0.1833,60
100.0,10.0,1.0,0.0001,317,12,2.5,0.2308,52
100.0,10.0,1.0,0.0001,317,13,2.8,0.18,50
100.0,10.0,1.0,0.0001,317,14,2.9,0.2203,59
100.0,10.0,1.0,0.0001,317,15,1.7667,0.3462,52
100.0,10.0,1.0,0.0001,317,16,2.3,0.2909,55
100.0,10.0,1.0,0.0001,317,17,2.3333,0.283,53
100.0,10.0,1.0,0.0001,317,18,2.7,0.2667,60
100.0,10.0,1.0,0.0001,317,19,2.9667,0.1754,57
100.0,10.0,1.0,0.0001,317,20,3.4333,0.0893,56
100.0,10.0,1.0,0.0001,317,21,2.8667,0.2182,55
100.0,10.0,1.0,0.0001,317,22,3.0667,0.1754,57
100.0,10.0,1.0,0.0001,317,23,2.1667,0.3091,55
0.1,1.0,0.001,0.01,47,0,2.1333,0.4898,49
0.1,1.0,0.001,0.01,47,1,2.4,0.3725,51
0.1,1.0,0.001,0.01,47,2,1.8333,0.52,50
0.1,1.0,0.001,0.01,47,3,2.4333,0.3654,52
0.1,1.0,0.001,0.01,47,4,1.7,0.4038,52
0.1,1.0,0.001,0.01,47,5,1.7333,0.5,50
0.1,1.0,0.001,0.01,47,6,2.0,0.4909,55
0.1,1.0,0.001,0.01,47,7,2.0333,0.4444,54
0.1,1.0,0.001,0.01,47,8,2.3,0.3889,54
0.1,1.0,0.001,0.01,47,9,2.3,0.3636,55
0.1,1.0,0.001,0.01,47,10,1.5667,0.4222,45
0.1,1.0,0.001,0.01,47,11,1.8333,0.6,50
0.1,1.0,0.001,0.01,47,12,1.3333,0.6038,53
0.1,1.0,0.001,0.01,47,13,1.8333,0.4038,52
0.1,1.0,0.001,0.01,47,14,1.6667,0.5,44
0.1,1.0,0.001,0.01,47,15,1.5333,0.3958,48
0.1,1.0,0.001,0.01,47,16,1.2667,0.5918,49
0.1,1.0,0.001,0.01,47,17,1.3333,0.5098,51
0.1,1.0,0.001,0.01,47,18,1.4667,0.58,50
0.1,1.0,0.001,0.01,47,19,2.0,0.375,48
0.1,1.0,0.001,0.01,47,20,2.4,0.24,50
0.1,1.0,0.001,0.01,47,21,1.5667,0.5283,53
0.1,1.0,0.001,0.01,47,22,2.3333,0.2708,48
0.1,1.0,0.001,0.01,47,23,1.2667,0.5849,53
0.1,10.0,1.0,0.001,78,0,2.9667,0.3276,58
0.1,10.0,1.0,0.001,78,1,3.5333,0.1667,60
0.1,10.0,1.0,0.001,78,2,2.7667,0.3019,53
0.1,10.0,1.0,0.001,78,3,3.2333,0.1346,52
0.1,10.0,1.0,0.001,78,4,2.5,0.2264,53
0.1,10.0,1.0,0.001,78,5,2.7667,0.25,56
0.1,10.0,1.0,0.001,78,6,3.0333,0.2182,55
0.1,10.0,1.0,0.001,78,7,3.3333,0.1429,56
0.1,10.0,1.0,0.001,78,8,2.7667,0.3115,61
0.1,10.0,1.0,0.001,78,9,3.2,0.1724,58
0.1,10.0,1.0,0.001,78,10,2.5667,0.1923,52
0.1,10.0,1.0,0.001,78,11,3.3667,0.2203,59
0.1,10.0,1.0,0.001,78,12,2.7,0.1964,56
0.1,10.0,1.0,0.001,78,13,2.8667,0.16,50
0.1,10.0,1.0,0.001,78,14,2.4667,0.3393,56
0.1,10.0,1.0,0.001,78,15,2.5,0.1864,59
0.1,10.0,1.0,0.001,78,16,2.4333,0.2545,55
0.1,10.0,1.0,0.001,78,17,2.2,0.2885,52
0.1,10.0,1.0,0.001,78,18,2.4667,0.3158,57
0.1,10.0,1.0,0.001,78,19,2.9,0.2069,58
0.1,10.0,1.0,0.001,78,20,3.2667,0.1273,55
0.1,10.0,1.0,0.001,78,21,2.6667,0.2593,54
0.1,10.0,1.0,0.001,78,22,3.1333,0.2034,59
0.1,10.0,1.0,0.001,78,23,2.2667,0.2745,51
1.0,0.1,0.1,0.0001,113,0,2.7667,0.35,60
1.0,0.1,0.1,0.0001,113,1,3.0333,0.2364,55
1.0,0.1,0.1,0.0001,113,2,2.2,0.434,53
1.0,0.1,0.1,0.0001,113,3,2.8,0.1905,42
1.0,0.1,0.1,0.0001,113,4,2.0333,0.2826,46
1.0,0.1,0.1,0.0001,113,5,1.9667,0.4255,47
1.0,0.1,0.1,0.0001,113,6,2.4667,0.3529,51
1.0,0.1,0.1,0.0001,113,7,2.7333,0.2549,51
1.0,0.1,0.1,0.0001,113,8,2.5,0.3571,56
1.0,0.1,0.1,0.0001,113,9,2.5667,0.3,50
1.0,0.1,0.1,0.0001,113,10,1.8333,0.4167,48
1.0,0.1,0.1,0.0001,113,11,2.6,0.3725,51
1.0,0.1,0.1,0.0001,113,12,1.8333,0.4231,52
1.0,0.1,0.1,0.0001,113,13,2.4333,0.2264,53
1.0,0.1,0.1,0.0001,113,14,1.9,0.48,50
1.0,0.1,0.1,0.0001,113,15,1.4667,0.3913,46
1.0,0.1,0.1,0.0001,113,16,1.5,0.5094,53
1.0,0.1,0.1,0.0001,113,17,1.7,0.434,53
1.0,0.1,0.1,0.0001,113,18,1.8333,0.4615,52
1.0,0.1,0.1,0.0001,113,19,1.9667,0.4222,45
1.0,0.1,0.1,0.0001,113,20,2.7333,0.2353,51
1.0,0.1,0.1,0.0001,113,21,2.1,0.38,50
1.0,0.1,0.1,0.0001,113,22,2.7333,0.1837,49
1.0,0.1,0.1,0.0001,113,23,1.4667,0.4902,51
0.1,10.0,1.0,0.01,79,0,2.3,0.4792,48
0.1,10.0,1.0,0.01,79,1,3.3333,0.2069,58
0.1,10.0,1.0,0.01,79,2,2.4667,0.3889,54
0.1,10.0,1.0,0.01,79,3,2.7,0.2051,39
0.1,10.0,1.0,0.01,79,4,2.1333,0.3061,49
0.1,10.0,1.0,0.01,79,5,2.3667,0.3125,48
0.1,10.0,1.0,0.01,79,6,2.7333,0.3333,54
0.1,10.0,1.0,0.01,79,7,2.8333,0.2128,47
0.1,10.0,1.0,0.01,79,8,2.6333,0.2885,52
0.1,10.0,1.0,0.01,79,9,2.8,0.25,48
0.1,10.0,1.0,0.01,79,10,2.1333,0.3333,51
0.1,10.0,1.0,0.01,79,11,2.7333,0.3519,54
0.1,10.0,1.0,0.01,79,12,2.2667,0.3208,53
0.1,10.0,1.0,0.01,79,13,2.4333,0.2558,43
0.1,10.0,1.0,0.01,79,14,2.5,0.3333,57
0.1,10.0,1.0,0.01,79,15,1.4,0.451,51
0.1,10.0,1.0,0.01,79,16,1.8333,0.4231,52
0.1,10.0,1.0,0.01,79,17,2.0,0.3878,49
0.1,10.0,1.0,0.01,79,18,2.0,0.4545,55
0.1,10.0,1.0,0.01,79,19,2.5,0.3148,54
0.1,10.0,1.0,0.01,79,20,2.9333,0.2041,49
0.1,10.0,1.0,0.01,79,21,2.6667,0.2353,51
0.1,10.0,1.0,0.01,79,22,2.5667,0.3077,52
0.1,10.0,1.0,0.01,79,23,1.7667,0.434,53
1.0,0.01,0.001,0.01,87,0,3.0667,0.16,50
1.0,0.01,0.001,0.01,87,1,3.5,0.1,50
1.0,0.01,0.001,0.01,87,2,3.0333,0.1538,52
1.0,0.01,0.001,0.01,87,3,3.1,0.1,50
1.0,0.01,0.001,0.01,87,4,2.7,0.1321,53
1.0,0.01,0.001,0.01,87,5,2.9333,0.1154,52
1.0,0.01,0.001,0.01,87,6,3.1333,0.098,51
1.0,0.01,0.001,0.01,87,7,2.7667,0.25,56
1.0,0.01,0.001,0.01,87,8,3.2,0.1091,55
1.0,0.01,0.001,0.01,87,9,3.1667,0.0769,52
1.0,0.01,0.001,0.01,87,10,2.6333,0.1091,55
1.0,0.01,0.001,0.01,87,11,3.2333,0.16,50
1.0,0.01,0.001,0.01,87,12,2.7333,0.1964,56
1.0,0.01,0.001,0.01,87,13,2.8,0.1429,49
1.0,0.01,0.001,0.01,87,14,2.8333,0.1964,56
1.0,0.01,0.001,0.01,87,15,2.0,0.2692,52
1.0,0.01,0.001,0.01,87,16,2.3667,0.2041,49
1.0,0.01,0.001,0.01,87,17,2.4667,0.1923,52
1.0,0.01,0.001,0.01,87,18,3.0,0.1034,58
1.0,0.01,0.001,0.01,87,19,2.9667,0.1132,53
1.0,0.01,0.001,0.01,87,20,3.3,0.0612,49
1.0,0.01,0.001,0.01,87,21,2.7667,0.1852,54
1.0,0.01,0.001,0.01,87,22,3.1,0.1111,54
1.0,0.01,0.001,0.01,87,23,2.3,0.2083,48
0.1,0.01,0.01,0.1,12,0,3.3,0.1569,51
0.1,0.01,0.01,0.1,12,1,3.4333,0.098,51
0.1,0.01,0.01,0.1,12,2,3.1,0.1509,53
0.1,0.01,0.01,0.1,12,3,3.2667,0.0833,48
0.1,0.01,0.01,0.1,12,4,2.8333,0.08,50
0.1,0.01,0.01,0.1,12,5,2.8333,0.2037,54
0.1,0.01,0.01,0.1,12,6,3.0,0.1887,53
0.1,0.01,0.01,0.1,12,7,3.1667,0.1607,56
0.1,0.01,0.01,0.1,12,8,3.2333,0.1636,55
0.1,0.01,0.01,0.1,12,9,3.1667,0.1481,54
0.1,0.01,0.01,0.1,12,10,2.6667,0.1667,54
0.1,0.01,0.01,0.1,12,11,3.1333,0.18,50
0.1,0.01,0.01,0.1,12,12,2.4333,0.2373,59
0.1,0.01,0.01,0.1,12,13,2.6333,0.1373,51
0.1,0.01,0.01,0.1,12,14,3.1333,0.0962,52
0.1,0.01,0.01,0.1,12,15,2.1,0.2308,52
0.1,0.01,0.01,0.1,12,16,2.6333,0.1667,54
0.1,0.01,0.01,0.1,12,17,2.8,0.1356,59
0.1,0.01,0.01,0.1,12,18,2.6,0.2727,55
0.1,0.01,0.01,0.1,12,19,2.7,0.2453,53
0.1,0.01,0.01,0.1,12,20,3.2667,0.0926,54
0.1,0.01,0.01,0.1,12,21,2.9,0.16,50
0.1,0.01,0.01,0.1,12,22,2.8,0.2037,54
0.1,0.01,0.01,0.1,12,23,2.2,0.2453,53
0.1,0.1,1.0,0.001,38,0,3.3,0.1667,54
0.1,0.1,1.0,0.001,38,1,3.3,0.1509,53
0.1,0.1,1.0,0.001,38,2,2.6667,0.3208,53
0.1,0.1,1.0,0.001,38,3,3.1,0.1509,53
0.1,0.1,1.0,0.001,38,4,2.5,0.1569,51
0.1,0.1,1.0,0.001,38,5,2.9667,0.1818,55
0.1,0.1,1.0,0.001,38,6,2.9667,0.2075,53
0.1,0.1,1.0,0.001,38,7,2.7333,0.2727,55
0.1,0.1,1.0,0.001,38,8,2.7333,0.2778,54
0.1,0.1,1.0,0.001,38,9,3.0667,0.1607,56
0.1,0.1,1.0,0.001,38,10,3.0333,0.0926,54
0.1,0.1,1.0,0.001,38,11,3.0667,0.2373,59
0.1,0.1,1.0,0.001,38,12,2.8667,0.1379,58
0.1,0.1,1.0,0.001,38,13,2.6,0.2364,55
0.1,0.1,1.0,0.001,38,14,3.1667,0.1404,57
0.1,0.1,1.0,0.001,38,15,2.4,0.1538,52
0.1,0.1,1.0,0.001,38,16,2.7333,0.1538,52
0.1,0.1,1.0,0.001,38,17,2.5333,0.1346,52
0.1,0.1,1.0,0.001,38,18,2.7333,0.1964,56
0.1,0.1,1.0,0.001,38,19,2.8,0.1923,52
0.1,0.1,1.0,0.001,38,20,2.8333,0.2321,56
0.1,0.1,1.0,0.001,38,21,2.3333,0.3455,55
0.1,0.1,1.0,0.001,38,22,3.1667,0.1228,57
0.1,0.1,1.0,0.001,38,23,2.7333,0.125,56
10.0,1.0,0.1,0.01,215,0,2.0667,0.5263,57
10.0,1.0,0.1,0.01,215,1,1.8333,0.5273,55
10.0,1.0,0.1,0.01,215,2,1.4333,0.6154,52
10.0,1.0,0.1,0.01,215,3,2.9333,0.1702,47
10.0,1.0,0.1,0.01,215,4,1.6667,0.3913,46
10.0,1.0,0.1,0.01,215,5,1.3,0.6078,51
10.0,1.0,0.1,0.01,215,6,1.9333,0.4902,51
10.0,1.0,0.1,0.01,215,7,1.6,0.5556,54
10.0,1.0,0.1,0.01,215,8,1.8,0.5088,57
10.0,1.0,0.1,0.01,215,9,1.9667,0.4118,51
10.0,1.0,0.1,0.01,215,10,1.2,0.5625,48
10.0,1.0,0.1,0.01,215,11,2.3,0.3889,54
10.0,1.0,0.1,0.01,215,12,0.8667,0.6923,52
10.0,1.0,0.1,0.01,215,13,1.8,0.4464,56
10.0,1.0,0.1,0.01,215,14,1.0333,0.72,50
10.0,1.0,0.1,0.01,215,15,1.0667,0.5106,47
10.0,1.0,0.1,0.01,215,16,0.9333,0.5849,53
10.0,1.0,0.1,0.01,215,17,1.0333,0.6275,51
10.0,1.0,0.1,0.01,215,18,0.8,0.7755,49
10.0,1.0,0.1,0.01,215,19,1.5,0.4792,48
10.0,1.0,0.1,0.01,215,20,2.7333,0.18,50
10.0,1.0,0.1,0.01,215,21,0.9,0.7917,48
10.0,1.0,0.1,0.01,215,22,2.4,0.2909,55
10.0,1.0,0.1,0.01,215,23,0.6,0.75,48
0.1,0.01,0.01,0.001,10,0,2.8667,0.3158,57
0.1,0.01,0.01,0.001,10,1,2.7,0.3462,52
0.1,0.01,0.01,0.001,10,2,2.5667,0.2745,51
0.1,0.01,0.01,0.001,10,3,2.8667,0.2264,53
0.1,0.01,0.01,0.001,10,4,2.1333,0.28,50
0.1,0.01,0.01,0.001,10,5,2.2333,0.3333,54
0.1,0.01,0.01,0.001,10,6,2.7,0.26,50
0.1,0.01,0.01,0.001,10,7,2.3667,0.3898,59
0.1,0.01,0.01,0.001,10,8,2.7,0.2727,55
0.1,0.01,0.01,0.001,10,9,2.6,0.3167,60
0.1,0.01,0.01,0.001,10,10,2.2333,0.24,50
0.1,0.01,0.01,0.001,10,11,2.7,0.3148,54
0.1,0.01,0.01,0.001,10,12,1.9,0.4286,56
0.1,0.01,0.01,0.001,10,13,2.6333,0.2105,57
0.1,0.01,0.01,0.001,10,14,2.6,0.2245,49
0.1,0.01,0.01,0.001,10,15,2.0,0.2692,52
0.1,0.01,0.01,0.001,10,16,2.0667,0.3333,51
0.1,0.01,0.01,0.001,10,17,2.0667,0.3019,53
